	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
Snhg1:retained_intron	167.772619047619	150.280738705739	238.951587301587	89.7753968253968	308.199603174603	124.553571428571	68.8900793650794	824.591955266956	708.915476190476	401.30873015873
Hspa8:retained_intron	166.124675324675	217.720182595183	332.753571428571	149.045715395715	306.697582972583	148.42398989899	105.008585858586	363.890981240981	636.456315906317	322.328241203241
Gm25835:snoRNA	145	89	158	52	241	78	36	345	414	214
mt-Ts2:Mt_tRNA	142	77	280	141	207	121	132	345.333333333333	303	199
Gas5:retained_intron	127.347619047619	116.216666666667	255.790196078431	109.259722222222	312.625	111.345238095238	66.4707516339869	564.285320531722	628.03802303218	343.73061268367
Gpx3:protein_coding	117	165.7	136.933333333333	156.628571428571	209.557142857143	100.2	68	524.6	461.061904761905	417.422222222222
Gm24379:misc_RNA	113.783333333333	145.266666666667	78.2833333333333	93.4	243.733333333333	87.3333333333333	81.2	358.6	313.95	354.233333333333
Gm22009:scaRNA	113	187.5	349	163.5	268	136	113.5	291.066666666667	625.5	292
Snord14d:snoRNA	109.5	122.333333333333	224.833333333333	78.3333333333333	190.535353535354	95.4444444444444	73.0888888888889	220.507575757576	407.824242424242	169.035353535354
Malat1:lincRNA	109	207.5	275	233	293.1	203	81	1085.33333333333	715.333333333333	417.25
Snord14c:snoRNA	109	122.333333333333	224.333333333333	78.3333333333333	191.535353535354	95.4444444444444	73.5888888888889	221.007575757576	408.324242424242	168.535353535354
Gm25939:snRNA	108.802159304082	132.209217671335	154.339213964709	86.7640807550624	183.361160726308	110.669738207819	74.9472027972029	523.240427476986	335.08766758071	231.145259675439
Gm23444:snRNA	104.345749047672	130.167551004668	147.553316528812	83.4845935755752	173.459315349463	110.851362139443	68.0140831390832	517.85752149408	314.32820759625	206.140986171166
Gm23472:snRNA	104.345749047672	130.167551004668	147.553316528812	83.4845935755752	173.459315349463	110.851362139443	68.0140831390832	517.85752149408	314.32820759625	206.140986171166
Itm2b:protein_coding	97	139.142857142857	158	96	181.392857142857	119	47	474.142857142857	463	299
Gm24497:snRNA	90.7457490476718	110.576641913759	114.537732113227	64.2845935755752	144.568406258554	102.660453048534	55.2231740481741	484.524188160746	248.17647599452	158.650077080257
Rpl13:retained_intron	84.775505050505	98.7143939393939	153.86994949495	46.7146825396825	185.768142968143	69.0472222222222	29.8833333333333	203.243287268287	318.505442433384	156.11038961039
Rnu5g:snRNA	84.0714646464647	67.6310606060607	132.556818181818	80.4	351.817676767676	119.433838383838	43.3436868686869	399.88106060606	239.039393939394	99.7909090909091
Gm25313:snRNA	83.0714646464647	69.6310606060607	129.556818181818	79.4	345.817676767676	115.433838383838	43.3436868686869	400.88106060606	235.039393939394	98.7909090909091
Rn7s1:misc_RNA	76.2752747252747	153.881746031746	139.005708180708	117.524755799756	238.628907203907	198.788705738706	65.4352924852925	345.607087357087	349.564607614608	197.599938949939
Rn7s2:misc_RNA	76.2752747252747	153.881746031746	139.005708180708	117.524755799756	238.628907203907	198.788705738706	65.4352924852925	345.607087357087	349.564607614608	197.599938949939
2900060B14Rik:antisense	75	100.5	130.5	111.5	176	139.5	72	296	183	198.5
Gnb2l1:retained_intron	74.5833333333333	58.1666666666667	155.25	41.1833333333333	134.983333333333	40.2833333333333	45.0833333333334	168.783333333333	337.016666666666	129.616666666667
Rnu12:snRNA	73.0833333333333	98.5833333333333	209.5	120	236.333333333333	164.5	176.833333333333	388.25	303.916666666667	186.166666666667
Gnb2l1:processed_transcript	72.5833333333333	59.5833333333334	137.666666666667	43.2166666666667	128.933333333333	41.9	42.0833333333333	167.983333333333	320.416666666667	134.316666666667
Gm24525:snRNA	70.5833333333333	88.0833333333333	184.5	113.5	228.833333333333	157	166.333333333333	335.916666666667	262.25	162
Snord49a:snoRNA	70	44	102	58	176	55	31	369	225	141
Snord96a:snoRNA	67.6666666666667	50	126.666666666667	32	118.833333333333	30.6666666666667	36.25	141.333333333333	295.033333333333	107.666666666667
Rn7sk:misc_RNA	67.5511904761905	123.678300865801	155.507886557887	141.331508769009	149.481139633314	91.7366924741926	65.9353174603175	380.492134711295	376.026471145178	250.164758852259
Gm22513:snRNA	61.6116312413363	64.2251729252555	222.175959803821	52.1310535370222	233.44506720496	85.6093645092295	74.3743072371992	350.678646327823	362.250275621017	142.012705897844
Gm26202:snoRNA	60.25	41.5	83	55	144.75	74.5	21.5	244	181	102.333333333333
Cd52:protein_coding	59.5	111	81	58.6666666666667	101.333333333333	64	31	326.333333333333	329	241.5
Gm22068:snRNA	58.0329744277337	58.5249419556747	198.481421374414	47.8740875927498	214.969768744615	78.9725378411101	70.7956990319034	327.585071752244	335.987564325605	128.652782791419
Gm22317:snRNA	58.0329744277337	58.5249419556747	198.481421374414	47.8740875927498	214.969768744615	78.9725378411101	70.7956990319034	327.585071752244	335.987564325605	128.652782791419
Gm22634:snRNA	58.0329744277337	58.5249419556747	198.481421374414	47.8740875927498	214.969768744615	78.9725378411101	70.7956990319034	327.585071752244	335.987564325605	128.652782791419
Gm23804:snRNA	58.0329744277337	58.5249419556747	198.481421374414	47.8740875927498	214.969768744615	78.9725378411101	70.7956990319034	327.585071752244	335.987564325605	128.652782791419
Gm25679:snRNA	58.0329744277337	58.5249419556747	198.481421374414	47.8740875927498	214.969768744615	78.9725378411101	70.7956990319034	327.585071752244	335.987564325605	128.652782791419
Gm26444:snRNA	58.0329744277337	58.5249419556747	198.481421374414	47.8740875927498	214.969768744615	78.9725378411101	70.7956990319034	327.585071752244	335.987564325605	128.652782791419
Rnu1a1:snRNA	58.0329744277337	58.5249419556747	198.481421374414	47.8740875927498	214.969768744615	78.9725378411101	70.7956990319034	327.585071752244	335.987564325605	128.652782791419
Wtap:protein_coding	56.6666666666667	84.8642857142857	84.3047619047619	105.857142857143	134.533333333333	114.364285714286	23.2	226.345238095238	157.592857142857	115.3
Gm24924:snRNA	56.3264268086861	55.2898229080556	96.5916866208639	44.2592066403688	167.804292554139	76.1737283173005	37.7213993120154	286.300151117323	179.021889722432	115.590481204118
Gm26244:snRNA	56.3264268086861	55.2898229080556	95.1916866208639	44.2065750614214	166.804292554139	76.1737283173005	36.7802228414272	284.248762228434	174.288556389098	115.590481204118
Gm24305:snRNA	55.7840150993869	59.3325077202365	193.18489681735	46.164405274876	211.205740476059	78.2920586932726	69.6612243991946	314.657176882891	331.356893678361	123.949515777827
B930036N10Rik:antisense	55.4095959595959	41.0621212121212	71.4469696969697	39.0333333333333	155.235353535354	46.5676767676768	27.0540404040404	165.053787878788	134.078787878788	87.8818181818182
Gm23238:snRNA	52.7687873766091	49.9713195132821	89.9700025191014	40.4505254348421	157.944812756807	70.3573044690022	34.5243635844874	265.169374017308	160.69185425295	107.465958005469
Eef2:protein_coding	51.9166666666667	80.75	106.083333333333	98.4166666666666	124.45	82.4166666666667	51.25	228.166666666667	241.033333333333	220.75
Gm23921:misc_RNA	47.65	47.15	41.3666666666667	48.6	116.7	43.6	38.8833333333333	121.416666666667	124.25	161.166666666667
Gm22614:snRNA	46.8007583723752	48.8053278150853	175.826649486515	42.7688089747389	194.195687327871	69.0877110723671	63.3855156108688	268.090228472029	295.559670607697	100.121815149445
Gm25890:snRNA	46.8007583723752	48.8053278150853	175.826649486515	42.7688089747389	194.195687327871	69.0877110723671	63.3855156108688	268.090228472029	295.559670607697	100.121815149445
Gm42427:TEC	46.4333333333333	201.846428571429	100.942857142857	133.258333333333	129.681818181818	142.125	46.3333333333333	305.566017316017	355.538095238095	248.524242424242
Rnu1b1:snRNA	46.1320335464765	48.4135293961129	176.219981553896	42.5059631249365	193.382999580836	68.3029797006792	63.3093661855815	265.639925552442	294.840017319099	99.3456491415403
Rnu1b2:snRNA	46.1320335464765	48.4135293961129	176.219981553896	42.5059631249365	193.382999580836	68.3029797006792	63.3093661855815	265.639925552442	294.840017319099	99.3456491415403
Rpph1:ribozyme	46	85.5	90.6666666666667	90.8333333333333	143.733333333333	43.5833333333333	64	144.844444444444	181.658333333333	163.375
Gm22042:snRNA	43.408858651088	43.582590549344	171.209437726155	39.0591266568651	188.09991302757	63.335803353101	63.0885540398111	251.625787651613	285.71096799242	92.3942816615869
Snord104:snoRNA	43	41	37	40	100	36	13	219	198	121
Gm24265:snRNA	42.6976190476191	57.2305555555556	51.8313492063492	84.390873015873	92.7730158730159	48.384126984127	36.0496031746032	221.680158730159	161.781349206349	143.053968253968
Gm26461:misc_RNA	42.2931318681319	48.6714285714285	85.1303113553114	62.0207875457875	120.053510378511	90.7867216117216	39.3535464535464	141.684071484072	132.306274281274	81.1269230769231
Gm25189:snRNA	41.7964683523594	43.7001810774385	67.9313509127531	38.1192530300846	143.009637122105	64.9173597259268	29.6039994665918	206.308962699988	117.04575264588	76.0001071188306
Rmrp:ribozyme	41	96	34	30	86	63	27	171	247	178
Aldh1a1:protein_coding	40.5	107.5	69.5	91.5	108	75.5	41	218.333333333333	234.333333333333	210.5
Snord71:snoRNA	40	32	56	27	56	28	11	111	127	67
Gm26110:snRNA	39.9771331162408	39.7525437513147	64.777662870068	34.1459173116882	135.125427886875	57.4266218485657	28.0702658557549	201.59578945159	119.996375597646	75.1868766971404
Snord118:snoRNA	39.5	48	39	35	71	36	24	324.5	192	202
Rn7s6:misc_RNA	39.1502747252747	42.1198412698413	79.0783272283273	59.0783272283272	115.297954822955	86.5887057387058	36.1079115329115	138.174511599512	121.72726995227	80.0535103785104
Snord123:snoRNA	39	40	61	25	60	26	13	107	145	67
Gm24514:misc_RNA	38.85	40.9595238095238	75.0423992673993	57.7315628815629	106.113492063492	81.7685897435898	32.7611471861472	135.54673937174	114.790065490066	77.0297619047619
Gm24830:snRNA	38.5616712341977	39.030016728384	65.6857066779469	35.7813478823522	128.38817348736	54.1643497565916	26.3590125239606	191.236866341533	115.953883842763	78.0113884653574
Gm26232:snRNA	38.5616712341977	39.030016728384	65.6857066779469	35.7813478823522	128.38817348736	54.1643497565916	26.3590125239606	191.236866341533	115.953883842763	78.0113884653574
Rnu1b6:snRNA	38.5616712341977	39.030016728384	65.6857066779469	35.7813478823522	128.38817348736	54.1643497565916	26.3590125239606	191.236866341533	115.953883842763	78.0113884653574
Spink8:protein_coding	38	73	51	77	83	59	29	299.5	234	198
Gm24407:snRNA	37.697619047619	52.2305555555556	53.8313492063492	75.390873015873	80.7730158730159	46.384126984127	35.0496031746032	147.680158730159	130.781349206349	118.053968253968
Eef1a1:protein_coding	37.6492396492396	101.867094017094	85.5143523143523	108.832323232323	109.852231102231	77.1865773115774	50.2606282606283	213.120418470419	263.558585858586	231.265620490621
Snord100:snoRNA	37	22	14	17	36	12	7	81	107	52
Gm23153:misc_RNA	36.9931318681319	37.2103174603175	69.5680708180708	54.3705738705739	101.114621489622	77.1594017094017	30.5717643467643	123.126221001221	103.061843711844	67.7463675213675
Neat1:lincRNA	36.25	54.0666666666667	77.3766396213658	50.3526315789474	86.65	65.2291666666667	6.06666666666667	295.321323529412	257.519298245614	68.7291666666667
Gm29480:antisense	36	30.2	56	27	98	43	31	81.3690476190476	87.0625	36
Snord82:snoRNA	36	29	49	12	76	21	15	166	207	88
Pebp1:protein_coding	35.9666666666667	67.7	36.8666666666667	26.9333333333333	66.6666666666667	26.1333333333333	31.2	120.833333333333	139.466666666667	130.233333333333
Snord61:snoRNA	35	34	77	25	66	24	24	75	79	58
Rps8:retained_intron	34.5219400165052	25.4474052375587	35.9913787648914	16.6792632204397	70.4263044961574	21.5777591973244	11.8347179248714	125.671500337505	111.338273994742	66.2701036949321
Gm22486:snoRNA	34	28	74.5	12	58.5	23.5	18	125	150	64.5
Gm25894:snoRNA	34	27.5	63	18	52	29	18	129.5	112.5	64.5
Eef1a1:retained_intron	33.8130924630925	88.0127289377289	71.0080031080031	81.5074314574314	102.049236874237	70.0164113664113	44.9064907314907	183.787481962482	209.780447330448	184.443001443002
Gm25360:snRNA	32.4641899205243	42.0398657813951	68.2290546795499	40.276219596613	77.8547756081583	32.6533962164772	27.7220446220446	123.778454319425	135.472647470103	101.472008906601
Clu:protein_coding	31.3809523809524	86.302380952381	71.3690476190476	72.8833333333333	83.4071428571429	68.8035714285714	12.4047619047619	200.840476190476	138.819047619048	227.028571428571
Snhg12:lincRNA	30.5	56.75	41.0833333333333	33.8333333333333	54	29.9166666666667	26.5	111.75	85.9166666666667	79.6666666666667
Gm25970:snoRNA	30	19	34	28	61	27	8	127	83	68
Snord34:snoRNA	30	18	39	20	67	19	4	124	87	70.5
Actb:protein_coding	29.416868610219	73.2834762135183	49.0018647923396	45.3477087950362	69.3263062702005	43.0264751711548	29.3756657624292	157.026435780128	150.708499738887	129.924672758331
Ezr:protein_coding	29	49.5	36.5	41.5	41.5833333333333	41.75	14.5	103	112.5	66
Ptgs2:protein_coding	29	126	155	151	155	171	45	343	444.5	146
AI506816:lincRNA	28.6	99.3444444444444	36.8	65.95	48.4	52.55	25	150.133333333333	148.627777777778	117.007575757576
Ly6e:protein_coding	27.9190476190476	67.4402486402486	57.8930236430236	52.411038961039	67.5466255966255	33.3677489177489	12.4003496503496	170.746614496615	158.606787656788	170.552891552891
AC099934.1:miRNA	27.7738095238095	94.7619047619048	34.2023809523809	49.4047619047619	100.714285714286	97.3333333333333	17.6190476190476	182.15	194.154761904762	101.238095238095
AC157822.1:miRNA	27.7738095238095	94.7619047619048	34.2023809523809	49.4047619047619	100.714285714286	97.3333333333333	17.6190476190476	182.15	194.154761904762	101.238095238095
Cltc:protein_coding	27.5	96.75	74.5	85.75	84.5	74	39.75	155.5	188.5	134
Sort1:protein_coding	27.3333333333333	42.6666666666667	38	55	55.3333333333333	52	21.3333333333333	140	133.5	89.6666666666667
Snord13:snoRNA	27	41	39	29	58	24	8	235	112	111
Snord17:snoRNA	27	28.5	25	12	44	23	9	124.5	89	65.5
Gm23686:snRNA	26.8113319410994	23.1188304874301	39.8966996422772	21.7237171027569	70.1681753866133	36.4187685633326	18.1401630679481	139.267349840072	63.6695738114096	49.9872526814437
Snhg5:retained_intron	26.6095959595959	31.5555555555555	53.9365079365079	22.1634920634921	68.079365079365	22.3380952380952	16.9222222222222	128.852380952381	117.200432900433	97.7507936507938
Gm42428:lincRNA	26.5	109.833333333333	56.5	79.5	72.5	89.5	42	158.5	176.083333333333	128.333333333333
Crisp3:protein_coding	26.3333333333333	41.8333333333333	58.3333333333333	44.6666666666667	74.1666666666667	53.3333333333333	21.1666666666667	142.833333333333	157.166666666667	148
B2m:protein_coding	26	84	52	62	86.6666666666667	56	19	214	187.2	163
Snord73a:snoRNA	26	17	33	14	51	20	6	121	107	52
Hsp90ab1:protein_coding	25.75	63.45	54.15	60.1095238095238	74.25	46.3452380952381	27.15	148.12619047619	133.594444444444	110.233333333333
Slco2a1:protein_coding	25.5	58	55.6547619047619	55.25	52.25	49.0833333333333	21.25	114.7	168.642857142857	52.4242424242424
Gnas:protein_coding	25.1326127819549	62.9712924846052	53.4024811746561	40.3538426099185	71.1609976581725	52.193786218941	22.5740000453623	128.641500952608	129.678922560927	120.512426050042
Serinc3:protein_coding	25	47	47	47.5	68.5	61	13	143.5	131.5	99
Scd2:protein_coding	24.95	73.3166666666667	74.3242424242424	64.4333333333333	91.825	71.4333333333333	20.6666666666667	248.938095238095	206.3	142.933333333333
Prom2:protein_coding	24.6666666666667	36.3333333333333	20.6666666666667	25.6666666666667	46	32.6666666666667	11.6666666666667	136.166666666667	100	82.6666666666667
Ubb:protein_coding	24.2623376623377	55.7804124036883	28.9118437118437	48.8160173160173	44.9739538239538	38.3660597572362	16.7412598895358	95.4577888777889	123.756068691845	93.1540626040626
Gm25099:snRNA	24.204797979798	18.5310606060606	37.3901515151515	12.35	79.2010101010102	18.7838383838384	14.4770202020202	93.9310606060607	81.6560606060607	42.1742424242424
Gm24871:snRNA	24.204797979798	19.0310606060606	31.7234848484848	16.5166666666667	70.6176767676769	20.7838383838384	13.4770202020202	79.464393939394	62.489393939394	38.3409090909091
Snord11:snoRNA	24	16	14	6	35	10	8	34	56	21
Snord37:snoRNA	24	20	29	18	30	18	10	94	134	75
Ubc:protein_coding	23.2241285030759	50.965546953047	42.5323702613176	48.9283492822967	52.3236357940305	37.612012987013	15.5649350649351	104.129865134865	85.566203180877	96.1253171364239
Akr1b10:protein_coding	23.1416666666667	86.3803030303031	69.3332251082251	86.0152958152958	87.6318181818182	88.5172077922078	34.5841991341991	144.797835497836	198.342352092352	83.532683982684
Ahnak:protein_coding	23	67	70.5	84	76	41	33	155	156	144
mt-Tv:Mt_tRNA	23	24	37	22	43	6	31	71	82	37
Snord43:miRNA	23	14	26	20	53	18	7	88	92	48
Syne2:protein_coding	22.8166666666667	106.333333333333	95.7404761904762	83.2404761904762	99.9904761904762	66.8809523809524	39.6	199.778571428572	249.927489177489	128.459523809524
Acsl1:protein_coding	22.7333333333333	62.6833333333333	41.7166666666667	39.1333333333333	70.2666666666667	42.4166666666667	19.6	125.45	172.1	98.2666666666667
Gm20594:protein_coding	22	18.5	33	34	39.5	24	25	66	68.5	43.3333333333333
Gm23130:snoRNA	22	14	54	13	42	14	10	60	54	31
Rnu73b:snoRNA	22	16	23	16	46	10	15	81	75	40
Wfdc15b:protein_coding	22	34	17	22	30	13	6	111.75	91.9999999999999	89.9999999999999
Serpina1f:protein_coding	22	55	43	42	67.55	44	22	199.55	187.25	122.3
Hdlbp:protein_coding	20.9849206349206	58.4619047619048	46.5777777777778	47.9515873015873	51.8666666666667	67.8119047619047	21.4031746031746	103.753174603175	153.35	111.656349206349
mt-Co1:protein_coding	20.0833333333333	22.6666666666667	26.6666666666667	27.5	29.3333333333333	25.5	19.4166666666667	90.4166666666666	92.5	66.8333333333333
Calm1:protein_coding	20	33.8333333333333	36.5	41.6666666666667	49.2333333333333	37.6666666666667	16.3333333333333	79.6666666666667	111.083333333333	64.2333333333333
Ldhb:protein_coding	20	36	26	18.75	38.5	22.5	18	75.0357142857143	82.25	70.5
Snord23:snoRNA	20	22	22	24	35	22	2	127	62	80
Tmsb4x:protein_coding	20	41.75	37	43	30	40	14.75	121	134	85.75
Mlec:protein_coding	19.5	16	20.5	34	34.5	27.5	8	75	79	50.5
Ptges:protein_coding	19.5	27.6666666666667	23.75	21.45	55.1666666666667	44.1666666666667	8.33333333333333	75.9166666666667	146.75	29.4166666666667
Gm23143:snRNA	19.0714646464646	13.6310606060606	24.4734848484848	11.4	55.9010101010102	18.600505050505	11.3436868686869	63.0477272727274	46.039393939394	24.2909090909091
Snora44:snoRNA	19	46.75	31.75	26.1666666666667	40.6666666666667	22.5833333333333	20	48.9166666666667	48.75	53.5
Gm25514:snRNA	18.5413616125625	18.993671826914	26.0899738879342	19.6340403257235	72.8625841724524	24.0080163439684	13.1926269740498	64.0257746198914	36.3562343827032	35.7082051110577
mt-Te:Mt_tRNA	18.5	20	34	23.5	34.5	13.5	15	82.5	57.5	39.5
Cyb561:protein_coding	18.3333333333333	32.5	14	25.0833333333333	33.9166666666667	28	5	72.75	62.0833333333333	72.75
Scd1:protein_coding	18.2833333333333	28.8166666666667	29.2333333333333	22.9333333333333	46.7833333333333	18.1	7.16666666666667	91.2	98.4666666666667	52.1
Rpl21:retained_intron	18.03125	9.1529687115053	13.4379183824306	8.32563604977398	22.5599848981428	9.36381669277656	3.45238095238095	34.2734392976393	38.6652835179689	22.1997190657341
Abhd2:protein_coding	18	49	44	56	68.5	60	18.5	147	165	106.5
Gm25091:snoRNA	18	6.5	13	6.5	22	9	3	33	37.5	20.5
Pgrmc1:protein_coding	18	35	38	38.3333333333333	58	46	19	91.3333333333333	119	66
Cyb5b:protein_coding	17.625	46	27.3333333333333	43.75	52	15.3333333333333	18.5	105.848484848485	125.47619047619	104
Rps3:retained_intron	17.5333333333333	22.7333333333333	32.5333333333333	19.5	45.6333333333333	25.3833333333333	10.35	86.8333333333333	65.0333333333333	43.9833333333333
Gm24208:snoRNA	17.5	24	12	17.5	35	17	7.5	107.5	76	69
Wars:protein_coding	17.3833333333333	59.6666666666666	50.3666666666667	46.9333333333333	56.5833333333333	47.05	21.6333333333333	114	122.316666666667	93.05
Snord80:snoRNA	17.3333333333333	15.3333333333333	24.6666666666667	22.6666666666667	45.1666666666667	18.6666666666667	8	120	92.0000000000001	81.3333333333333
Adam7:protein_coding	17	23	13.5	12.625	19	16.5	11.5	92.0833333333333	84	56.3333333333333
Gm25506:snoRNA	17	20	31	11	36	18	7	55	79	47
mt-Ts1:Mt_tRNA	17	31	65	50	63	55.5	33	53	90	64
Gm23246:snoRNA	17	12.6	19.6	7.4	29.8	6.6	4.6	82.2000000000001	56.0000000000001	34.9666666666667
Gm23287:snRNA	16.954797979798	12.7810606060606	18.9401515151515	8.4	51.9510101010102	12.0338383838384	9.7770202020202	43.1477272727273	37.1560606060606	18.9242424242424
Snord49b:snoRNA	16.8	9.4	13	5	21.2	8.8	6.2	69.6	69.2	33.8
Gm37357:TEC	16.7627723154039	33.6003022261536	34.2266917293233	23.1049397687768	34.8623503202451	28.7137287663603	11.1528822055138	220.460087719298	137.687027397554	74.9476406533575
Gm24046:snRNA	16.7539988127734	18.3375556140283	25.3953112904473	18.833697129888	60.5786617839698	17.3961203193085	9.76447199280299	65.0865417147698	39.3252159596387	32.15137679882
Myo1b:protein_coding	16.3761904761905	54.5238095238095	48.2619047619048	43.2	44.3190476190476	36.7309523809524	24.5761904761905	124.095238095238	120.5	60.4523809523809
Sptan1:protein_coding	16.2738095238095	34.7678571428572	23.1964285714286	20.4583333333333	30.8571428571429	13.9285714285714	10.5714285714286	58.0059523809524	49.9107142857143	39.7599206349207
Sptbn1:protein_coding	16.2666666666667	28.9151515151515	35.6833333333333	27.7666666666667	32.0166666666667	33.5333333333333	14.4166666666667	87.6818181818182	100.348484848485	50.7666666666667
Gm22739:snRNA	16.2593206881149	18.1084264869086	23.9537346668482	13.5396417923134	48.0661125895552	32.5069456610002	15.3593731303573	74.3013522297574	39.7167847561027	23.5695748679644
Gm22126:snRNA	16.155951852615	14.5200907152655	30.7208264695594	14.4725736996375	49.568435412439	27.7041369475894	16.098949704176	81.113514612219	47.628940963657	31.7721644426232
Ces5a:protein_coding	16	23.7657004830918	25.05	20	40.1791666666667	18	7.03571428571429	128.343540669856	82.8416666666667	67.2205128205128
Hectd1:protein_coding	16	39.6666666666667	30	20	27.6666666666667	16	12.6666666666667	64.6666666666667	65.9	53.6666666666667
mt-Tr:Mt_tRNA	16	3	16	10	20	4	8	15	17	11
Scarna3b:scaRNA	16	20	33	13	28	3	6	30	53	20
Gm22220:snRNA	15.9122213093557	13.7481117836031	24.257395206093	7.73983726158642	24.8245962912623	12.245077522834	6.504365558765	85.257070830888	52.5414145691137	41.3743331686518
Prrc2a:protein_coding	15.6666666666667	19.6666666666667	15.1666666666667	20.3333333333333	24.6666666666667	9.5	7	65.8333333333333	45.5	51.5
Qsox1:protein_coding	15.65	22.6	28.2285714285714	21.65	33.5	24.75	8.9	87.6499999999999	80.8666666666666	48.45
Rnu3a:snoRNA	15.6166666666667	27.875816993464	30.7831699346405	27.7259803921569	41.8306022408964	15.7949346405229	14.328431372549	83.6129084967321	66.1161764705882	57.2831699346405
Noct:protein_coding	15.6141025641026	24.5408040488923	39.6500323206206	27.6213267125032	44.4265585721468	23.627380952381	11.3768115942029	69.9331279086075	73.1613213654774	64.8255193336076
Ptgds:protein_coding	15.6	11.9	9	10.3	22.1666666666667	9.46666666666667	6.2	89.5666666666665	69.5999999999999	46.7666666666667
Gm25587:snRNA	15.576489916454	8.02073300236539	15.1989982235946	9.49339571734152	37.1633243170904	18.9759476806489	11.9723556798541	69.2837891577018	29.6174039458338	21.1739847974419
Acly:protein_coding	15.5	49	29.25	51	35	23.75	21.5	87.75	81	94.25
Calr:protein_coding	15.5	14.5	15.8333333333333	10.3333333333333	14.6666666666667	14.3333333333333	4.5	55.5333333333334	44	38.75
Eif4g1:protein_coding	15.410101010101	41.0984848484848	23.2238733488733	28.9159812409812	30.7094155844156	23.0671717171717	14.274494949495	66.6667304917304	72.8814491064491	72.4706043956044
Tmbim6:protein_coding	15.375	34.5654761904762	28	27.4821428571429	28.4642857142857	29.625	15.875	65.3333333333333	63.2464285714286	59.9642857142857
Actg1:protein_coding	15.2679572274841	53.2119306795888	31.2225101557481	41.2693591003552	48.5706464458487	53.6552374176802	13.8921906977622	98.4311188808248	125.868324185166	79.3867934377894
Glb1l2:protein_coding	15.25	42.8	47.1333333333333	33.0833333333333	46.2666666666667	34.35	15.35	112.733333333333	130.016666666667	52.7166666666667
